Date,Open,High,Low,Close,Volume,MarketCap,btc_hash_rate,btc_difficulty,btc_n_transactions,btc_miners_revenue,Return,HL_Range,MA7,MA14,MA30,Volatility7,VolumeChange,Close_lag1,Close_lag2,RSI14,MACD,NextClose,Direction
2014-12-11,344.34,361.36,338.76,350.51,32431300.0,4681040000,288373.409486,40007470271.3,85829.0,1295135.7,0.011952536305107175,0.06447747567829741,362.5357142857143,369.49357142857144,374.72266666666667,0.02002836098175964,0.9741838480128076,346.37,352.22,35.861865407319925,-3.8781232754660095,352.54,1.0
2014-12-13,352.38,352.38,346.59,347.38,11675900.0,4792870000,284395.845217,40007470271.3,79512.0,1255861.35,-0.014636636977364392,0.016667626230640855,355.1471428571429,365.77785714285716,369.90999999999997,0.01744163078671582,-0.31277001495014656,352.54,350.51,29.087933343252487,-5.302179920348806,351.63,1.0
2014-12-15,351.36,351.81,344.93,345.35,17264200.0,4781560000,304283.666561,40007470271.3,95727.0,1351903.85,-0.017859682052157044,0.019921818445055726,349.42857142857144,361.4692857142857,367.34433333333334,0.016078104107869244,0.3905696243314647,351.63,347.38,27.088402270884032,-6.18415037194319,327.06,0.0
2014-12-17,326.86,333.95,315.15,319.78,37567900.0,4450380000,252575.331067,40007470271.3,93704.0,1014421.6,-0.022258912737724068,0.058790418412658745,342.0357142857143,353.6492857142857,363.06266666666664,0.023438878725011665,0.217172257159427,327.06,345.35,19.71707424059656,-10.033715040615391,311.4,0.0
2014-12-19,311.18,318.53,306.77,317.84,23823100.0,4238930000,243219.983475,39457671307.1,92052.0,989099.82,0.020680796403339752,0.03699974830103194,331.49142857142857,345.27714285714285,358.8453333333333,0.024631078956101976,-0.3918489776121308,311.4,319.78,18.393144081414036,-13.116034036285782,329.96,1.0
2014-12-21,329.54,329.63,318.9,320.84,15207600.0,4491320000,284410.464547,39457671307.1,80829.0,1188717.48,-0.027639713904715757,0.03344346091509793,324.6042857142857,338.19928571428574,356.9156666666667,0.031205339497181624,-0.2708530112625679,329.96,317.84,25.824273747995008,-13.088327866193254,331.89,1.0
2014-12-23,332.02,336.29,329.6,334.57,16574200.0,4527490000,317755.139701,39457671307.1,99770.0,1369405.44,0.00807496459670376,0.019995815524404454,323.7542857142857,334.7942857142857,355.1146666666666,0.028833991848451108,-0.25726525984647164,331.89,320.84,41.43785776656641,-11.335143624009504,322.53,0.0
2014-12-25,322.29,322.67,316.96,319.01,9883640.0,4397250000,331485.300058,39457671307.1,70684.0,1351958.54,-0.010913713453012064,0.017899125419265968,325.2342857142857,330.84142857142854,351.4243333333334,0.029463875546603038,-0.34512035938856234,322.53,334.57,35.502577319587644,-11.614992040124605,327.92,1.0
2014-12-27,327.58,328.91,312.63,315.86,15185200.0,4472050000,313832.236742,39457671307.1,78776.0,1263774.55,-0.03677726274701143,0.05154182232634721,324.65999999999997,326.83142857142855,348.2823333333333,0.029786717806071422,-0.0746656104323451,327.92,319.01,37.12628655448457,-11.23865269388881,317.24,1.0
2014-12-29,317.7,320.27,312.31,312.67,12302500.0,4339700000,331485.300058,39457671307.1,79812.0,1333123.11,-0.014405497415206137,0.025458150765983237,321.40000000000003,322.0407142857143,344.21466666666663,0.02367435680882256,0.05360293236044744,317.24,315.86,36.133740665308906,-11.475484072635936,310.74,0.0
2014-12-31,310.91,320.19,310.21,320.19,13942900.0,4249480000,313142.288941,40640955016.6,83768.0,1233733.8,0.030411276308167645,0.031168993410162774,317.6614285714286,320.9042857142857,340.0023333333333,0.0239336229526767,0.11291236640246471,310.74,312.67,50.197780993728905,-10.960488549281024,314.25,0.0
2015-01-02,314.08,315.84,313.56,315.03,7860650.0,4295210000,323243.653101,40640955016.6,72234.0,1267761.5,0.002482100238663465,0.00723740596133693,315.14,320.90714285714284,335.7676666666667,0.021130929567529946,-0.021887501477624083,314.25,320.19,48.529565672422805,-10.387107689614936,281.08,0.0
2015-01-04,281.15,287.23,257.61,264.19,55629100.0,3847150000,335365.290092,40640955016.6,85570.0,1129778.1,-0.06008965419097756,0.11211627995003598,302.59285714285716,313.3692857142857,329.06166666666667,0.045489191824896434,0.682955975603853,281.08,315.03,27.367159408709554,-15.712127380211541,274.47,1.0
2015-01-06,274.61,287.55,272.7,286.19,23245700.0,3759970000,317182.834605,40640955016.6,87160.0,1089761.6,0.0427004772834918,0.051888605471889386,293.62857142857143,305.8121428571429,322.754,0.05641898178099768,-0.47124159516682285,274.47,264.19,31.869284964772888,-17.01164633070175,294.34,1.0
2015-01-08,294.13,294.13,282.18,283.35,19982500.0,4029490000,272736.832304,40640955016.6,99126.0,938075.2,-0.03733777264388105,0.04217398976530788,285.52142857142854,301.2514285714286,318.206,0.05707843868460926,-0.196418517863175,294.34,286.19,36.98540145985402,-16.11213498053388,290.41,1.0
2015-01-10,287.3,288.13,273.97,274.8,15264300.0,3937990000,284858.469295,40640955016.6,105895.0,984120.0,-0.05375159257601325,0.05152838427947586,281.10714285714283,295.6392857142857,313.817,0.04587293518122351,-0.18453837359631597,290.41,283.35,35.198269646719524,-15.841226435316969,265.66,0.0
2015-01-12,266.15,272.2,265.2,267.8,18880300.0,3649970000,358478.281007,43971662056.1,98185.0,1115640.0,0.008055409169615224,0.026138909634055265,280.3642857142857,288.75,308.2683333333334,0.0379721909495192,0.037333523801151625,265.66,274.8,34.42338401721862,-17.13001840050282,225.86,0.0
2015-01-14,223.89,223.89,171.51,178.1,97638700.0,3072020000,330062.319708,43971662056.1,104481.0,668935.0,-0.21145842557336414,0.2941044357102751,255.14000000000001,272.53785714285715,298.50100000000003,0.0867569986004004,0.340382653866693,225.86,267.8,18.04812232966043,-26.831937707260636,209.84,1.0
2015-01-16,209.07,221.59,199.77,208.1,38421000.0,2870180000,325690.633354,43971662056.1,112530.0,768009.0,-0.008292032024399543,0.10485343584814989,232.88000000000002,257.44214285714287,290.87100000000004,0.12527393487919164,-0.5301534115575339,209.84,178.1,28.53759383404922,-30.337035024156762,199.26,0.0
2015-01-18,200.05,218.69,194.51,210.34,30085100.0,2747730000,325690.633354,43971662056.1,87047.0,789179.66,0.05560574124259765,0.11495673671199014,214.18571428571428,247.75142857142856,283.5496666666667,0.13010123952876848,0.2818698151233292,199.26,208.1,37.659837756084144,-31.733871947149908,214.86,1.0
2015-01-20,212.91,215.24,205.15,211.31,24051100.0,2925910000,262301.181225,43971662056.1,98890.0,641951.86,-0.016522386670390077,0.047749751549855675,204.5442857142857,238.145,276.062,0.11697335518534037,0.2890295471720361,214.86,210.34,31.67042005287378,-30.2572068514217,226.9,1.0
2015-01-22,227.32,237.02,226.43,233.41,33544600.0,3125520000,327876.476531,43971662056.1,94979.0,880165.7,0.028691053327456917,0.045370806734929964,214.88285714285712,229.7607142857143,269.19033333333334,0.04116176871587004,0.12097070637535667,226.9,211.31,37.95000482578901,-25.623498566044532,232.88,0.0
2015-01-24,232.7,248.21,230.02,247.85,24782500.0,3200970000,264487.024401,43971662056.1,89630.0,742971.68,0.06428203366540708,0.07339116401049021,225.3642857142857,223.72642857142858,263.83,0.03414411548147372,0.006530824435355909,232.88,233.41,43.26418395401149,-20.21478943281238,253.72,1.0
2015-01-26,254.08,309.38,254.08,273.47,106794000.0,3496650000,277602.083463,43971662056.1,105423.0,866260.77,0.07784171527668304,0.20221596518813756,239.93428571428572,223.27857142857144,259.9436666666667,0.037428205185724796,2.180030194117805,253.72,247.85,51.32235645319279,-12.734738320814245,263.48,0.0
2015-01-28,263.35,266.54,227.05,233.91,44352200.0,3626050000,324166.338972,41272873894.7,89287.0,987528.5,-0.11222863215424328,0.16882561669018004,248.38857142857142,229.95214285714286,255.52633333333333,0.06485955875390781,-0.0010540777945449165,263.48,273.47,66.98934550989344,-10.163932247467699,233.51,0.0
2015-01-30,232.77,242.85,225.84,226.43,26605200.0,3206940000,285184.310868,41272873894.7,86360.0,802163.46,-0.03031990064665313,0.07512255443183319,247.48142857142855,232.95214285714286,249.82666666666668,0.06528441605977511,-0.17409525228631562,233.51,233.91,56.62929475587704,-10.643490700108572,217.46,0.0
2015-02-01,216.87,231.57,212.01,226.97,29128500.0,2989460000,348786.567248,41272873894.7,79193.0,940487.92,0.04373218063092055,0.08617879014847778,239.31857142857143,235.44000000000003,243.665,0.06191095714490426,0.24756940577860398,217.46,226.43,56.07777209268328,-11.458480370695838,238.23,1.0
2015-02-03,237.45,245.96,224.48,227.27,40783700.0,3275110000,276977.568109,41272873894.7,93499.0,801295.88,-0.04600596062628548,0.09451313415760997,229.11142857142858,238.24928571428572,241.006,0.05614540349353312,0.3322738394295066,238.23,226.97,55.28616852146264,-10.182651277000616,226.85,0.0
2015-02-05,227.66,239.41,214.72,217.11,22516400.0,3141730000,301597.796385,41272873894.7,90028.0,801443.19,-0.042935860700903605,0.11372115517479617,225.76,237.0814285714286,237.11599999999999,0.04118479725773555,-0.15333736928589958,226.85,227.27,44.13753416774565,-10.508257965375776,222.27,1.0
2015-02-07,222.63,230.3,222.61,227.75,21604200.0,3074140000,352889.938628,41272873894.7,86207.0,970889.92,0.024654699239663458,0.03376509330406146,226.6357142857143,234.88785714285717,232.86033333333336,0.039026993783983555,-0.11586106984567413,222.27,217.11,42.508944543828264,-9.724504441014915,223.41,0.0
2015-02-09,223.39,223.98,217.02,220.11,27791300.0,3086220000,342533.060668,44455415962.3,95860.0,856876.32,-0.01477104874446078,0.0316205533596837,223.53857142857143,228.9114285714286,228.804,0.028542620569252473,0.6209376385227352,223.41,227.75,27.035634360475115,-9.383644817721773,219.84,0.0
2015-02-11,219.73,223.41,218.07,219.19,17201900.0,3037370000,331483.607098,44455415962.3,98701.0,835570.36,-0.0029566957787482417,0.0243624252931247,221.38285714285715,224.74285714285716,225.65633333333335,0.024002218134362655,-0.18532708819754584,219.84,220.11,40.508124838792874,-9.090464210895448,221.76,1.0
2015-02-13,221.97,240.26,221.26,235.43,42744400.0,3069830000,309384.699958,44455415962.3,107390.0,843389.1,0.06164321789321803,0.08070339379008622,223.92714285714285,224.54642857142858,227.43066666666667,0.027755709903815606,1.8109849929633963,221.76,219.19,55.214368482039404,-7.1290007428064825,257.32,1.0
2015-02-15,257.51,265.61,227.68,234.82,56552400.0,3563290000,296125.355674,44455415962.3,85355.0,820538.37,-0.0874397637183274,0.16152797887743808,229.78142857142856,227.9542857142857,229.90400000000002,0.05765281875225497,0.13713165435077657,257.32,235.43,53.497905712503346,-3.4822049661299843,233.84,0.0
2015-02-17,233.42,245.78,232.31,243.61,27363100.0,3231750000,342533.060668,44455415962.3,98899.0,949160.0,0.04178070475538842,0.05529329666269857,235.13857142857142,228.80785714285713,232.16566666666668,0.05796223047772212,-0.02808156654365146,233.84,234.82,58.109986102838995,-1.8679812357862033,236.33,0.0
2015-02-19,236.41,242.67,235.59,240.28,18270500.0,3274980000,362422.077094,44455415962.3,96005.0,993659.67,0.016713916980493293,0.029465623439320725,240.23285714285717,231.14000000000004,233.847,0.060314362873671555,-0.27500317450239675,236.33,243.61,61.3790393870936,-0.9048254826974471,243.78,1.0
2015-02-21,243.75,255.32,243.18,244.53,12284200.0,3378660000,304964.91853,44455415962.3,92541.0,850966.24,0.003076544425301586,0.0496462601725759,239.5985714285714,233.875,234.78033333333332,0.04185067171878396,-0.48551516750639745,243.78,240.28,58.79270593167051,0.5245260861775023,235.98,0.0
2015-02-23,236.0,240.11,232.42,238.89,16400000.0,3272880000,317934.931986,46684376316.9,96936.0,815115.42,0.012331553521484961,0.032190547950939875,240.4857142857143,236.1142857142857,234.585,0.027186356760871364,-0.16013724586470013,235.98,244.53,59.46191051995161,0.451019849815566,238.74,0.0
2015-02-25,238.89,239.34,235.53,237.47,11496200.0,3314640000,362028.097736,46684376316.9,104785.0,934079.85,-0.005319594537991135,0.01604413189034405,239.95285714285714,238.77,232.88566666666668,0.017793003723124746,-0.19043125545759276,238.74,238.89,59.16382594746341,0.44698286784989705,236.43,0.0
2015-02-27,236.44,256.65,236.44,253.83,44013900.0,3282410000,366669.483604,46684376316.9,103395.0,1006856.0,0.07359472148204538,0.0796202182563132,240.83857142857144,241.13214285714284,232.64800000000002,0.03310386149885987,2.231706242565752,236.43,237.47,59.02491661761821,1.5880363070471333,254.26,1.0
2015-03-01,254.28,261.66,245.93,260.2,25213700.0,3532050000,348103.94013,46684376316.9,86274.0,931320.72,0.023361913002438506,0.060453497309761794,245.68857142857146,242.72642857142858,234.46533333333335,0.02803990489860417,0.8075243919049702,254.26,253.83,69.8529411764706,3.8462313630492417,275.67,1.0
2015-03-03,275.05,285.8,268.16,281.7,50461300.0,3822510000,357386.711867,46684376316.9,109142.0,1065967.0,0.02187397975840666,0.06261980830670921,257.08,248.435,238.23000000000002,0.031314044180126024,0.247014137899505,275.67,260.2,75.50555778759878,8.11569325171746,273.09,0.0
2015-03-05,272.74,281.67,264.77,276.18,41302400.0,3792480000,264558.994499,46684376316.9,96611.0,760764.32,0.011314951115017235,0.061191976247375025,267.84714285714284,253.625,241.02233333333334,0.03499942850298977,-0.0019476596670130464,273.09,281.7,73.8887410167687,9.813831047822674,272.72,0.0
2015-03-07,272.29,277.85,270.13,276.26,17825900.0,3788190000,327217.703723,46684376316.9,94270.0,975886.54,0.012980346142563715,0.02794468978498526,273.68857142857144,257.9585714285714,244.52300000000002,0.02855629203068081,-0.3835899705728779,272.72,276.18,70.36846835280525,10.444960553587464,274.35,0.0
2015-03-09,274.81,292.7,273.89,289.61,59178200.0,3825250000,311208.02387,47427554950.6,96449.0,952708.72,0.055622380171314045,0.06494941473015435,277.7014285714286,264.32214285714286,248.321,0.027762897657580877,1.6816416605114215,274.35,276.26,80.33492822966511,11.57771634120246,291.76,1.0
2015-03-11,291.52,297.39,290.51,296.38,33963900.0,4060030000,391367.666382,47427554950.6,102856.0,1221552.85,0.01583493282149706,0.023213442202577757,282.46571428571434,272.31714285714287,253.14166666666668,0.021982332438960257,-0.4988416840291099,291.76,289.61,83.11410905002813,13.43014007528825,294.35,0.0
2015-03-13,294.12,294.5,285.34,285.34,31421500.0,4098250000,327711.479681,47427554950.6,96745.0,1009810.88,-0.030609818243587772,0.03210205369033443,286.8642857142857,278.70500000000004,257.83033333333333,0.026701138541559928,-0.03571253206977398,294.35,296.38,69.319435928878,13.306078790350682,281.88,0.0
2015-03-15,281.43,286.53,281.0,286.39,11970100.0,3923350000,346572.572037,47427554950.6,84477.0,1045239.02,0.01599971619128704,0.01930933342644636,289.38714285714286,282.54857142857145,261.533,0.027366365091040522,-0.4706376618035317,281.88,285.34,65.74864702345161,11.998312132654348,290.59,1.0
2015-03-17,290.6,292.37,284.37,285.5,21497200.0,4053230000,337142.025859,47427554950.6,104238.0,1030114.78,-0.017516087958979965,0.028021015761821366,288.6328571428571,283.88571428571424,264.3313333333333,0.01870339748859518,-0.0008784119798662671,290.59,286.39,52.67831970679449,11.178953948431001,256.3,0.0
2015-03-19,255.88,264.24,248.64,260.93,52732000.0,3570820000,337142.025859,47427554950.6,102414.0,935886.42,0.018064767850175523,0.05978614954202285,278.1328571428571,281.59714285714284,265.6573333333333,0.0424238809255799,-0.07500701655907938,256.3,285.5,41.80724186096486,6.146479692601474,261.75,1.0
2015-03-21,261.64,262.2,255.65,260.02,17130100.0,3653040000,337142.025859,47427554950.6,100458.0,925351.87,-0.006609360076408888,0.025190369971540588,271.64,279.6535714285714,267.16266666666667,0.04247503165907981,-0.07187633759014345,261.75,260.93,40.837282780410725,3.075608415399415,267.96,1.0
2015-03-23,267.89,277.3,261.75,266.74,22811900.0,3742290000,358360.75476,47427554950.6,106330.0,1015589.19,-0.004552918346021673,0.05829646847117047,265.6,277.56357142857144,268.709,0.0432127744504053,0.23721533129769345,267.96,260.02,35.81441508497703,1.9829533432158541,245.59,0.0
2015-03-25,247.47,249.19,236.51,246.2,35866900.0,3458950000,385508.770219,46717549644.7,93930.0,1023257.2,0.0024838144875605206,0.05150284321689686,258.45571428571424,270.68142857142857,269.27299999999997,0.03521077249689442,-0.10497658065015214,245.59,266.74,23.755230125522985,-1.7855084624773667,248.53,1.0
2015-03-27,248.57,256.81,245.21,247.03,17274900.0,3476180000,399442.822155,46717549644.7,106302.0,1072838.45,-0.006035488673399536,0.046957859369307346,254.58142857142857,264.67214285714283,269.918,0.03415503481561663,-0.3286086280606296,248.53,246.2,28.328996492815918,-3.7785311312127305,252.8,1.0
2015-03-29,252.74,253.14,240.85,242.71,21699400.0,3536570000,350673.64038,46717549644.7,87456.0,924217.35,-0.03991297468354427,0.05063656215236287,249.94285714285715,259.47499999999997,270.093,0.03488821449416793,0.3527545212550418,252.8,247.03,27.31616119651018,-4.931801899437801,247.53,1.0
2015-03-31,247.45,248.73,242.74,244.22,22672000.0,3464410000,346028.956402,46717549644.7,105294.0,908277.88,-0.013372116511130017,0.024527065760379906,247.00285714285715,253.45071428571427,269.336,0.021761999723743,-0.014672136847229011,247.53,242.71,28.30109335576114,-5.653184897668581,247.27,1.0
2015-04-02,247.09,254.46,245.42,253.0,26272600.0,3461060000,341384.272423,46717549644.7,115686.0,931756.04,0.023173049702754023,0.03573122529644277,247.7942857142857,252.2392857142857,267.43266666666665,0.023757654391940844,0.14841851275505746,247.27,244.22,44.341372912801475,-5.185555984202296,254.32,1.0
2015-04-04,254.29,255.26,251.1,253.7,12493500.0,3563920000,357640.666348,46717549644.7,94152.0,980821.05,-0.0024378735451400235,0.016397319668900262,248.96428571428572,251.25714285714284,266.0576666666667,0.021942244143505426,-0.460244701165614,254.32,253.0,45.45061906133027,-4.1931330975859,260.6,1.0
2015-04-06,260.72,261.8,254.57,255.49,20034200.0,3655990000,317081.150319,49446390688.2,100949.0,825228.0,-0.01960859554873373,0.028298563544561502,252.65714285714284,249.92785714285714,264.96133333333336,0.01768602226456673,0.01959367302485604,260.6,253.7,42.220992947033615,-2.885031530037651,253.18,0.0
2015-04-08,253.06,253.85,244.22,245.02,30086400.0,3550390000,292501.216186,49446390688.2,108047.0,735211.1,-0.032230033967927896,0.03930291404783281,253.6157142857143,250.3857142857143,262.76933333333335,0.021626916575732447,0.6291627408297866,253.18,255.49,49.03310390036056,-3.2620348137464816,243.68,0.0
2015-04-10,243.69,243.69,232.77,236.07,28882000.0,3420500000,349035.064692,49446390688.2,114091.0,843606.09,-0.031229481286933702,0.046257466005845675,249.67714285714285,249.2564285714286,259.15633333333335,0.02040564714687672,0.33444221128745344,243.68,245.02,41.71454490474751,-4.667764601169125,236.55,1.0
2015-04-12,236.53,237.73,233.5,236.15,12387900.0,3321740000,334287.104212,49446390688.2,88884.0,808298.64,-0.001690974424011893,0.017912343849248315,243.73428571428573,247.62714285714287,255.59,0.013943379617812845,-0.24303399897343148,236.55,236.07,43.588741204065684,-5.781191880856795,224.59,0.0
2015-04-14,224.76,224.98,216.32,219.16,31719000.0,3157970000,388362.959305,49446390688.2,113372.0,856656.0,-0.024177389910503666,0.03951450994707062,234.46,244.19857142857146,251.43933333333334,0.018985775475182452,0.017227998383672505,224.59,236.15,29.12362545818064,-8.322715311325197,223.83,1.0
2015-04-16,223.92,229.67,223.92,228.57,24805400.0,3147650000,339203.091039,49446390688.2,104063.0,795633.3,0.021176785953625377,0.025156407227545172,229.27428571428572,240.77928571428575,247.31633333333332,0.026847591910488102,0.09943267440829717,223.83,219.16,29.85985160758453,-8.846649975776273,222.88,0.0
2015-04-18,222.85,224.32,220.88,223.36,12939000.0,3134170000,326913.123972,49446390688.2,100484.0,742104.16,0.002153625269203152,0.015401146131805146,225.50571428571428,236.36642857142857,244.95,0.026067961455531388,-0.36666046657333895,222.88,228.57,26.61837237977811,-9.279614662102205,222.6,0.0
2015-04-20,222.61,226.35,221.98,224.63,18364700.0,3132400000,408026.906612,49446390688.2,115128.0,935583.95,0.009119496855345854,0.019454213595690713,223.57571428571427,231.44785714285715,242.46533333333335,0.019174253225399677,0.2225609959058683,222.6,223.36,22.27811713977725,-9.084879538281655,235.27,1.0
2015-04-22,235.6,237.91,233.48,234.18,23847900.0,3316990000,338442.961883,47610564513.5,113657.0,852287.94,-0.0046329748799252,0.018917072337518177,227.3557142857143,229.3942857142857,240.29033333333334,0.02279824977119255,-0.045243814556810036,235.27,224.63,40.477863668306405,-7.05321354211253,236.46,1.0
2015-04-24,235.97,236.31,229.93,231.27,21448700.0,3323830000,284008.079902,47610564513.5,110568.0,696484.88,-0.021948743973610796,0.027586803303498057,229.6814285714286,228.53571428571428,239.48833333333334,0.021332431620467465,0.2590220709086639,236.46,234.18,45.67099567099569,-5.680152098110341,226.39,0.0
2015-04-26,226.41,226.94,214.87,219.43,28943700.0,3190790000,352643.365878,47610564513.5,93761.0,816453.96,-0.030743407394319466,0.055006152303695904,229.6614285714286,226.6157142857143,237.83033333333333,0.02675166434520725,1.0737468833290347,226.39,231.27,37.40963855421688,-6.176599927458852,229.29,1.0
2015-04-28,228.97,229.5,223.07,225.85,21469200.0,3228470000,371577.237872,47610564513.5,112434.0,877280.4,-0.015002834837978152,0.02847022359973437,228.98142857142855,227.42928571428573,236.48466666666667,0.025877957902029163,-0.443428215896718,229.29,219.43,55.334077499601335,-5.546644328531983,225.81,0.0
2015-04-30,225.69,239.56,224.99,236.15,33818600.0,3183860000,314775.621891,47610564513.5,114070.0,785569.33,0.04579070900314419,0.0616980732585221,227.74142857142854,228.11214285714286,235.49166666666667,0.032178504358499595,0.7858949647506139,225.81,225.85,55.95163316582915,-4.331020099370846,232.08,0.0
2015-05-02,232.34,235.73,232.34,234.93,12535500.0,3279270000,347909.89788,47610564513.5,96416.0,863705.57,0.012280248190279286,0.01442983016217591,229.07714285714286,229.5957142857143,234.383,0.030296296445509074,-0.333760290827146,232.08,236.15,58.97873661337886,-3.1110891356094896,240.36,1.0
2015-05-04,240.36,242.64,237.81,239.02,21223400.0,3394130000,312624.333323,47643398017.8,94120.0,782431.21,-0.00557497087701786,0.020207514015563484,233.45714285714286,231.8921428571429,233.42833333333334,0.022614575519050276,0.1475767947615727,240.36,234.93,60.51746820640259,-1.397367687736363,236.12,0.0
2015-05-06,236.25,236.45,229.23,229.78,29587200.0,3337790000,338676.3611,47643398017.8,113496.0,846721.89,-0.02685075385397262,0.031421359561319515,235.49142857142857,231.63857142857142,231.75533333333334,0.025574695939635933,0.23645268731377267,236.12,239.02,46.6626213592233,-1.2882620474202326,237.33,1.0
2015-05-08,237.2,246.28,236.27,243.86,27445500.0,3353090000,350518.191907,47643398017.8,108365.0,909134.8,0.027514431382463345,0.04104814237677352,237.34285714285716,232.6,231.18833333333333,0.022532739376782192,-0.05570044453007805,237.33,229.78,58.6791672411416,0.022861711231371373,241.83,0.0
2015-05-10,241.73,244.07,238.85,240.3,15019100.0,3418740000,305519.234838,47643398017.8,90054.0,775494.0,-0.006326758466691507,0.02172284644194756,238.32,235.19357142857146,231.26766666666666,0.021775527630213006,-0.24109547510169016,241.83,243.86,66.24124513618676,0.8258526657329526,242.16,1.0
2015-05-12,242.15,242.88,240.1,241.11,19282600.0,3426350000,374201.853523,47643398017.8,114424.0,957828.66,-0.004335976214073223,0.01153000705072374,239.48142857142858,237.20285714285714,231.62,0.021113908911391956,-0.07704752468612841,242.16,240.3,64.16635722242853,1.3688425312928416,236.38,0.0
2015-05-14,236.21,237.8,234.06,236.93,24413700.0,3344280000,331571.262615,47643398017.8,101228.0,837456.48,0.002326761993400428,0.01578525302832064,240.36714285714288,238.01357142857142,232.60533333333333,0.014917529442647431,-0.10178034665067459,236.38,241.11,50.79983593109107,0.9562896028812133,237.6,1.0
2015-05-16,237.64,237.7,235.29,236.15,11089700.0,3366300000,303150.868677,47643398017.8,93025.0,760292.19,-0.006102693602693554,0.010205377937751415,238.6614285714286,238.49500000000003,233.317,0.00890160897110676,-0.32087523117812045,237.6,236.93,51.387625113739766,0.6777204929818197,236.8,1.0
2015-05-18,236.89,237.21,232.46,233.13,16780300.0,3357380000,332393.96907,48807487244.7,97915.0,813151.55,-0.015498310810810878,0.020374898125509373,236.87142857142857,237.82,234.10666666666665,0.009125074781585486,0.507081720449422,236.8,236.15,42.905324018308825,0.1877623787042637,231.95,0.0
2015-05-20,231.89,234.68,231.84,234.02,15499400.0,3288140000,344525.135825,48807487244.7,107683.0,836349.0,0.008924337141625438,0.012135714896162735,235.22571428571428,237.82500000000002,234.73133333333334,0.008061048374068302,0.08829580322850172,231.95,233.13,55.96846846846848,-0.3516513613362804,235.34,1.0
2015-05-22,235.32,240.97,235.06,240.35,27003000.0,3338560000,344525.135825,48807487244.7,100591.0,857382.5,0.021288348771989485,0.024589140836280412,235.39142857142858,237.43214285714285,234.93933333333334,0.011936724372775442,0.7872247483271448,235.34,234.02,43.680230464530034,0.0471171511370585,238.87,0.0
2015-05-24,238.98,241.98,238.81,240.95,11508000.0,3391910000,342098.902474,48807487244.7,87996.0,850507.02,0.008707665257252861,0.013156256484747822,236.37285714285713,237.26714285714283,235.34233333333336,0.012238785771042615,-0.212050667579596,238.87,240.35,51.17032769175365,0.5598176968900646,237.11,0.0
2015-05-26,237.1,238.24,235.69,237.12,16425000.0,3367040000,327541.502369,48807487244.7,106971.0,800308.48,4.217451815602402e-05,0.010754048582995999,237.68,236.62142857142857,236.28933333333333,0.011972225330692645,0.13873501618840955,237.11,240.95,43.051201671891306,0.4398122491233778,237.28,1.0
2015-05-28,237.26,237.82,236.65,237.41,13829600.0,3370890000,320262.802316,48807487244.7,109786.0,784167.68,0.0005478759271746458,0.004928183311570648,238.44142857142856,236.72,236.94099999999997,0.011616612225171206,-0.26582789191484846,237.28,237.12,51.01180438448565,0.38194133301900024,237.1,0.0
2015-05-30,237.09,237.09,232.05,233.34,14098600.0,3370240000,300852.935509,48807487244.7,132907.0,720632.16,-0.01585828764234498,0.02159938287477497,237.18714285714287,236.48357142857142,237.22366666666667,0.00919545341831392,-0.047713610266801765,237.1,237.41,44.526684846123864,-0.0046982166991256236,230.19,0.0
2015-06-01,230.23,231.71,221.3,222.93,26090500.0,3274370000,332393.96907,48807487244.7,116959.0,771728.0,-0.03153916329988271,0.04669627237249359,233.6242857142857,235.28285714285715,236.76066666666665,0.012250267954819883,0.771152958427241,230.19,233.34,33.94206549118387,-1.5012756994279357,225.8,1.0
2015-06-03,225.74,227.4,223.93,225.87,17752400.0,3212010000,335928.179909,47589591153.6,125399.0,807176.43,0.0003100088573959603,0.01536281932084827,230.37714285714287,234.26142857142855,235.837,0.014495123191180577,-0.13229385600469235,225.8,222.93,37.04292527821934,-2.4015478063087414,224.32,0.0
2015-06-05,224.15,225.97,223.18,224.95,18056500.0,3191080000,335928.179909,47589591153.6,109700.0,799318.9,0.002808487874464971,0.012402756168037307,226.77142857142857,232.37428571428572,235.28266666666664,0.014528296664422805,0.22598977464846115,224.32,225.87,21.79487179487171,-3.0213375112118683,225.62,1.0
2015-06-07,225.6,226.19,222.65,222.88,13318400.0,3213390000,395070.465104,47589591153.6,88440.0,932248.8,-0.012144313447389421,0.01588298636037326,224.62428571428572,230.13714285714286,234.193,0.014314705639371398,0.19646049499169016,225.62,224.95,16.72191528545119,-3.3638516107510554,228.49,1.0
2015-06-09,228.54,230.95,227.93,229.05,28353100.0,3257050000,383242.008065,47589591153.6,115633.0,935586.6,0.00245087312355019,0.013184894127919589,225.88285714285715,228.945,233.37333333333336,0.011690970803993892,0.2127904390377442,228.49,222.88,36.30810994231424,-2.7713307832966336,228.8,0.0
2015-06-11,228.85,230.29,228.77,229.71,14416000.0,3263390000,366682.168211,47589591153.6,125147.0,891497.0,0.003977272727272663,0.006617038875103311,227.07142857142858,227.78928571428574,232.54799999999997,0.011086760944806052,-0.09360696142045166,228.8,229.05,37.310481212920266,-2.223077515494765,229.98,1.0
